repo,sha,author,date,message,additions,deletions,total_changes
jlevy/the-art-of-command-line,b4f7a83ce6d9aef7af61fa1caff78b1bf70dd65e,Diomidis Spinellis,2018-04-03T06:56:13Z,Rename OS X into the current macOS name  The name was changed in 2016; see https://en.wikipedia.org/wiki/MacOS#macOS,10,10,20
jlevy/the-art-of-command-line,715783493839e17e0c94f178f52917fac0ff67f8,Anna Damtsa,2018-04-03T00:38:05Z,el: Update translation,30,22,52
jlevy/the-art-of-command-line,01cb49ff905e4f33f0b251c06df4b15da3a722c6,Dillon Flamand,2018-04-01T05:30:06Z,"Expand on ""here document""  The here document description was poor, add a bit of detail, a small example, and a link for more information.",7,1,8
jlevy/the-art-of-command-line,666c7fee189dd81d6da07de4c1754e1f6252a9bc,Joshua Levy,2018-03-25T16:37:03Z,Update CONTRIBUTING.md,5,4,9
jlevy/the-art-of-command-line,4bea369ba1b65b7099def4cbbd49a9cd7ac89c97,Joshua Levy,2018-03-19T17:37:05Z,Merge pull request #498 from hpanago/patch-1  Added nano editor on basics for starters,1,1,2
jlevy/the-art-of-command-line,fffd56d236cf764be5cfe725f3d65b2d23b5591c,Joshua Levy,2018-03-19T17:35:52Z,Rewrite editor section.,1,1,2
jlevy/the-art-of-command-line,38bda5c08f4c3fbb7353c2e668abe7b3303cc07f,Joshua Levy,2018-03-14T01:40:17Z,Merge pull request #543 from jlevy/jlevy-patch-1  Another couple uconv examples I find useful.,6,2,8
jlevy/the-art-of-command-line,ddb79dba36fa10959c47809d7fa683c394d1ed8c,Joshua Levy,2018-03-05T19:54:46Z,Merge pull request #546 from jlevy/jlevy-patch-2  Add ISO 8601 date command.,1,1,2
jlevy/the-art-of-command-line,910efd23dd78cbf1b182fd9ad5073c1eee3065da,Joshua Levy,2018-03-05T19:53:25Z,Add ISO8601 date command.,1,1,2
jlevy/the-art-of-command-line,1777450d8239f2eb335197bba4ec17e930066b8c,Joshua Levy,2018-02-24T00:28:09Z,"Another couple uconv examples I find useful.  Always hard to remember and look up, so worth listing here.",6,2,8
jlevy/the-art-of-command-line,405d4fa6653560c3f9795a029b1ddca68888d566,Joshua Levy,2018-01-10T03:53:51Z,Merge pull request #539 from 0xmohit/brace-expansion  Mention that brace expansion is performed before any other expansion,3,1,4
jlevy/the-art-of-command-line,08824c0e9e5374bec9c385cd8f321305589c8497,Joshua Levy,2018-01-10T03:53:26Z,Split out bullet.,3,1,4
jlevy/the-art-of-command-line,2e7bdfd6787612742bdbaf65945b1c5ea8ebd81b,Joshua Levy,2018-01-10T03:50:55Z,Merge pull request #540 from 0xmohit/process-substitution  Mention that `<(...)` refers to process substitution.,1,1,2
jlevy/the-art-of-command-line,6fae9cf3514ee86cd736d98043a22be1ecb3bfb5,Mohit Agarwal,2018-01-08T03:30:34Z,Mention that `<(...)` refers to process substitution.  This is a replacement for #465.,1,1,2
jlevy/the-art-of-command-line,915a880d9cc3a8e98c028bdf84b13a2a6c350752,Mohit Agarwal,2018-01-08T03:26:49Z,Mention that brace expansion is performed before any other expansion  Specified the order of expansions with an example.  This is a replacement for #465.,1,1,2
jlevy/the-art-of-command-line,a7c4d571bfd45ca00d4344ea39ce5acdddd8efca,Joshua Levy,2018-01-04T18:38:37Z,Merge pull request #538 from petk/patch-win  Rename WSL,1,1,2
jlevy/the-art-of-command-line,3f6cdcbaa68967c05f9ee1d2646db47bda0fcdab,Peter Kokot,2018-01-03T22:29:20Z,WSL now allows running Linux and Windows programs,1,1,2
jlevy/the-art-of-command-line,00082dc6babf49c2d7c5ba5fb845bd7c238bc8d2,Peter Kokot,2018-01-01T19:59:39Z,"Rename WSL  When introduced, Windows Subsystem for Linux was available only with Ubuntu image. The next updates offerred more Linux distributions, therefore the naming of this layer is changed to WSL.",1,1,2
jlevy/the-art-of-command-line,9fdd56bff83457ee32754994649bc61ac61e11e1,Joshua Levy,2017-12-31T06:08:04Z,Merge pull request #535 from youngwookim/fixtypo1  Fix a typo and spacing words in Korean translation,1,1,2
jlevy/the-art-of-command-line,72c71cd2b50bed84f0ff9669c65a51edb71e7ec9,Joshua Levy,2017-11-28T22:00:14Z,Make taocl() more robust  Thanks to #533 @ResponSySS and @pr4j,2,1,3
jlevy/the-art-of-command-line,30b38e917059f3beb67f68fd28503fdcfd6866c4,Youngwoo Kim,2017-11-22T03:44:55Z,Fix a typo and spacing words in Korean translation,1,1,2
jlevy/the-art-of-command-line,3868fc2291adb0aecfebbb4ab528403737b0753b,Joshua Levy,2017-11-22T00:41:42Z,Merge pull request #530 from snowme34/update-translation  zh: Update translation,29,11,40
jlevy/the-art-of-command-line,b9ca98b24c76ef34585eb7af4ba5887bb18c0a58,Joshua Levy,2017-11-22T00:41:05Z,Merge pull request #527 from petk/patch-sl  sl: Update Slovenian translation,40,28,68
jlevy/the-art-of-command-line,04a11648c2b503f624319ef418a396c71d084761,Joshua Levy,2017-11-22T00:40:44Z,Merge pull request #532 from ericguirbal/fr  fr: Synchronize the translation,36,23,59
