repo,sha,author,date,message,additions,deletions,total_changes
codecrafters-io/build-your-own-x,2ca60944c16020f7c95b9217e4c5c3770a8a85fd,Paul Kuruvilla,2023-02-02T09:15:50Z,Update README.md,1,0,1
codecrafters-io/build-your-own-x,2d75e52debb63d04332f4b08e129828636ee9216,Paul Kuruvilla,2023-02-02T09:11:47Z,Add Rust CLI tools entries,3,0,3
codecrafters-io/build-your-own-x,6556ff41722f43cceb08a7ac3a1abfc2e0c86b16,Paul Kuruvilla,2023-01-31T07:44:38Z,Merge pull request #551 from paralysedforce/master  Add Ray Tracing in One Weekend,1,0,1
codecrafters-io/build-your-own-x,37e9e694b86b57f0e30a09b949c859490d42f35c,Paul Kuruvilla,2023-01-31T07:44:24Z,Minor formatting changes,1,1,2
codecrafters-io/build-your-own-x,6d4108551a82cdf65def292761ef6ec589448ef0,Paul Kuruvilla,2023-01-31T07:42:00Z,Add https://osblog.stephenmarz.com/,1,0,1
codecrafters-io/build-your-own-x,b6ad8069193c377bd96e4bd88493e7ec10354acb,Paul Kuruvilla,2023-01-31T07:38:01Z,"Merge pull request #542 from nikital/nikital-ugit  Add link to ""ugit: Building Git Yourself""",1,0,1
codecrafters-io/build-your-own-x,8bf9cd564398ff7175fba76b3ef258015785033e,Paul Kuruvilla,2023-01-31T07:30:46Z,Merge pull request #849 from mzahran001/patch-1  [ADD] Adding Andrej Karpathy series,1,0,1
codecrafters-io/build-your-own-x,6c64825a99688e223907f17433f7294fa3c1c0a6,Paul Kuruvilla,2023-01-31T07:30:25Z,Minor formatting change,1,1,2
codecrafters-io/build-your-own-x,903b2a4985a19c495f2165bc343fc7efef043275,Paul Kuruvilla,2023-01-31T07:29:06Z,Merge pull request #821 from sujaldev/master  Create a category for web browsers,6,1,7
codecrafters-io/build-your-own-x,534ee2cd6567e9d24424cbfd20cdb0354d0bdc91,Paul Kuruvilla,2023-01-31T07:27:58Z,Add https://www.chinedufn.com/3d-webgl-basic-water-tutorial/,1,0,1
codecrafters-io/build-your-own-x,68f98553249e53006fcf891cb032135981bda3eb,Paul Kuruvilla,2023-01-31T07:24:54Z,Update README.md,1,1,2
codecrafters-io/build-your-own-x,334e91d3d42574c2c9d59b2abaaeabd6fc4f6ac1,Mohamed Zahran,2023-01-30T12:24:08Z,"[ADD] Adding Andrej Karpathy series   Adding [Andrej Karpathy's series Neural Networks: Zero to Hero ]( https://www.youtube.com/playlist?list=PLAqhIrjkxbuWI23v9cThsA9GvCAUhRvKZ )",1,0,1
codecrafters-io/build-your-own-x,cb884b674eab20d9d4710420dd46bf0c17dab1f1,Paul Kuruvilla,2023-01-30T06:38:17Z,Update primary programming language,1,1,2
codecrafters-io/build-your-own-x,4219a10894c9e4d75557b365bc77270a8d59eebf,Paul Kuruvilla,2023-01-30T06:36:36Z,Add build your own CDN link,1,0,1
codecrafters-io/build-your-own-x,671ff8ae955925df992f9a41c4b33b9613c4f39a,Paul Kuruvilla,2023-01-30T06:34:25Z,Merge pull request #846 from ConanChou/master  update the link for Hecto: Build your own text editor in Rust,1,1,2
codecrafters-io/build-your-own-x,0f4d4640e472b2bc09a35c565b3bb5b9e7c7dc7a,Sarup Banskota,2023-01-23T13:27:38Z,Update banner,1,1,2
codecrafters-io/build-your-own-x,b466b1da211727568f3848dfa49a1d86fba20c8b,Paul Kuruvilla,2023-01-20T17:48:00Z,Merge pull request #691 from fake-rookie/master  delete a useless item,0,1,1
codecrafters-io/build-your-own-x,eabeeaac5e06759f22687a9153fdc4baf74bddc1,fake-rookie,2023-01-20T13:37:34Z,Merge branch 'codecrafters-io:master' into master,5,1,6
codecrafters-io/build-your-own-x,987a60720cdeaa067bd8a12f02f1954dba949620,Conan,2023-01-20T01:31:56Z,update the link for Hecto: Build your own text editor in Rust,1,1,2
codecrafters-io/build-your-own-x,4b7923f09fb30fd8bd6adc81701fa10556d69fa5,Paul Kuruvilla,2023-01-02T09:09:58Z,Merge pull request #841 from mister-goo/master  Add Build Your Own Redis from Scratch with C/C++,1,0,1
codecrafters-io/build-your-own-x,03c7dda0656a9794d9a1b7fac7808e5361aade72,root,2022-12-31T16:10:43Z,Add Build Your Own Redis from Scratch with C/C++,1,0,1
codecrafters-io/build-your-own-x,bf8c19d7c77b3e2e6c1f697886861f5b7aa14e5e,Paul Kuruvilla,2022-12-19T17:56:54Z,Merge pull request #833 from lakuapik/patch-1  Add linux from scratch,1,0,1
codecrafters-io/build-your-own-x,69be78cf70be9d4d779776b66cee755acb9edc89,David Adi Nugroho,2022-12-19T10:20:01Z,Update LFS link,1,1,2
codecrafters-io/build-your-own-x,0bea81df3a3877a4f9f07426bfcb3c1f869505f4,David Adi Nugroho,2022-12-17T10:20:55Z,Add linux from scratch,1,0,1
codecrafters-io/build-your-own-x,d9bacab0e1ed261c251f53ff40c7491df5872d4a,Paul Kuruvilla,2022-12-13T17:37:51Z,Merge pull request #831 from Aegwenia/patch-1  Added two links (one previously available).,2,0,2
codecrafters-io/build-your-own-x,608ac57ebfe25f888dff1aa169de3cfeb0911b92,Bezděk Miroslav,2022-12-11T08:34:18Z,Added two links (one previously available).,2,0,2
codecrafters-io/build-your-own-x,765ae1c030f676c0c0dc83f78d248a75dff11798,Paul Kuruvilla,2022-12-08T09:54:49Z,Merge pull request #828 from kevmo314/patch-1  Add Video Encoding from Scratch,1,0,1
codecrafters-io/build-your-own-x,25b8f74fe022ed41c42c5b1f25bcdaddcb9e145c,Cedric Martens,2022-12-05T18:15:46Z,Remove broken link (#830)  This link is broken and lands on a 404,0,1,1
codecrafters-io/build-your-own-x,c73a50bb60f5778e5edfc3108b41757ae2abc1d8,fake-rookie,2022-12-04T17:05:07Z,Merge branch 'codecrafters-io:master' into master,7,3,10
codecrafters-io/build-your-own-x,41d95d81c1e054d830e8a2f116aeb58793d1ec92,Kevin Wang,2022-12-03T04:52:58Z,Add Video Encoding from Scratch,1,0,1
codecrafters-io/build-your-own-x,cf9952209f5c30e4e5cf4e337795f5d365729391,Paul Kuruvilla,2022-12-02T07:17:18Z,Merge pull request #827 from ishuah/golang-terminal-emulator  Add link to Golang terminal emulator article,1,0,1
codecrafters-io/build-your-own-x,85d6aacb3a26ca2d154672c16118ae7219df351f,Ishuah E Kariuki,2022-11-29T14:04:38Z,Add link to Golang terminal emulator article,1,0,1
codecrafters-io/build-your-own-x,c0946813d808951de87e7ec29ca9bf0c0ecf6169,Paul Kuruvilla,2022-11-28T04:34:50Z,Merge pull request #825 from joshburnsxyz/master  add link to git plugin tutorial,1,0,1
codecrafters-io/build-your-own-x,b5e5bb677ba6502eb521612924febec239ae8b82,Josh Burns,2022-11-27T06:55:46Z,moved git plugin tutorial to uncategorised,1,1,2
codecrafters-io/build-your-own-x,8e628eb428a55ea4909de4af9a82e99db346ed83,Sarup Banskota,2022-11-26T10:57:18Z,Update banner to use GIF,1,1,2
codecrafters-io/build-your-own-x,31bac798ccc2ea16be3c3d906a9cd1d0af6d5a29,Josh Burns,2022-11-25T02:16:07Z,add link to git plugin tutorial,1,0,1
codecrafters-io/build-your-own-x,68634bfe2caea425351859dd1c03b753d67e9c9d,Sarup Banskota,2022-11-24T10:41:51Z,Update banner + tweak header format,5,3,8
codecrafters-io/build-your-own-x,1edad6cabbfd240c0f20357740c8546ec240fe58,Sujal Singh,2022-11-10T16:56:48Z,create a category for web browsers,6,1,7
codecrafters-io/build-your-own-x,1ae173a96ad8f1f1c45ff95bcb3d89c3e818f904,fake-rookie,2022-11-02T08:00:04Z,Merge branch 'codecrafters-io:master' into master,0,1,1
codecrafters-io/build-your-own-x,64afb51bfacb3197488c447017267c2f3b6129e8,JoseCutileiro,2022-10-29T09:08:11Z,REMOVED DEAD LINK (#817),0,1,1
codecrafters-io/build-your-own-x,5a314058f0c830f3b0a99fd75dfdabbfa1fca140,fake-rookie,2022-10-12T07:48:08Z,Merge branch 'codecrafters-io:master' into master,1,0,1
codecrafters-io/build-your-own-x,b6ed38590c08b5c4e329663ee1229aa13694da2b,Paul Kuruvilla,2022-10-09T10:17:48Z,Merge pull request #809 from yairhaimo/nodejs-cli-tool2  Add Create Your Own CLI Tool with NodeJS,1,0,1
codecrafters-io/build-your-own-x,dcc4092441455d7998cad310eb8c9d8f0f5daad4,Yair Haimo,2022-10-05T17:55:05Z,add nodejs cli tool,1,0,1
codecrafters-io/build-your-own-x,76f4404421ffb53a86117281fb1a153ae3261240,fake-rookie,2022-09-29T08:15:57Z,Merge branch 'codecrafters-io:master' into master,1,0,1
codecrafters-io/build-your-own-x,feb9b2ba467f678a8e8ce46d849da7d13454b95c,Paul Kuruvilla,2022-09-28T21:12:29Z,Merge pull request #807 from engineerhead/dns-server-in-x-language  Build a DNS Server in Node.js,1,0,1
codecrafters-io/build-your-own-x,3ae36986b216193a6f031f9e462cad229423b130,Umair Bussi,2022-09-28T13:08:42Z,Build a DNS Server in Node.js,1,0,1
codecrafters-io/build-your-own-x,69b3feb930ae35f3760173684d9a4ba5b12aa10a,fake-rookie,2022-09-15T07:42:55Z,Merge branch 'codecrafters-io:master' into master,0,1,1
codecrafters-io/build-your-own-x,664d7f17f8bb977dccb0cd128aea9598d2c757c5,Paul Kuruvilla,2022-09-13T08:20:10Z,Merge pull request #805 from GalindoSVQ/master  chore: remove unavailable tutorial,0,1,1
codecrafters-io/build-your-own-x,88780ad7ab9f8f40b6a13cdb91f7583a4736d2f6,Antonio Galindo,2022-09-12T18:11:02Z,chore: remove unavailable tutorial,0,1,1
codecrafters-io/build-your-own-x,2bc2dcaa8ea684394e7149dc9242ecee66aaeaa8,fake-rookie,2022-09-07T13:06:39Z,Merge branch 'codecrafters-io:master' into master,1,0,1
codecrafters-io/build-your-own-x,fa93403f24514eb9d4b6bcdda10073b45ace6cba,Paul Kuruvilla,2022-09-04T17:41:37Z,Merge pull request #803 from imlakshay08/master  Update README.md,1,0,1
